url,parsed,dropped,neither
https://www.theguardian.com/environment/2023/oct/06/australian-bird-of-the-year-2023-winner-announced-swift-parrot,False,True,False
https://www.theguardian.com/us-news/2023/oct/01/morro-bay-indigenous-tribes-excluded-marine-sanctuary-noaa-california,True,False,False
https://www.theguardian.com/business/2023/oct/17/greta-thunberg-arrested-at-london-oil-summit-protest,True,False,False
https://www.theguardian.com/environment/2023/oct/30/more-than-4000-english-flood-defences-almost-useless-analysis-finds,True,False,False
https://www.theguardian.com/environment/video/2023/oct/17/greta-thunberg-arrested-after-joining-hundreds-of-climate-protesters-in-london-video,False,True,False
https://www.theguardian.com/business/2023/oct/05/uk-oil-and-gas-sector-must-do-more-to-meet-2030-emissions-target,True,False,False
https://www.theguardian.com/world/2023/oct/05/italy-supervolcano-campi-flegrei-naples-earthquakes-evacuation-plans,False,True,False
https://www.theguardian.com/environment/2023/oct/13/the-last-whaler-we-can-hunt-forever-says-iceland-kristjan-loftsson,True,False,False
https://www.theguardian.com/environment/2023/oct/04/five-arrested-after-just-stop-oil-protest-disrupts-les-miserables-performance-in-london,True,False,False
https://www.theguardian.com/environment/2023/oct/23/backlash-over-european-climate-activists-support-for-palestine,True,False,False
https://www.theguardian.com/australia-news/2023/oct/08/the-history-of-the-climate-movement-is-very-white-how-youth-campaigners-took-on-a-mining-giant-and-won,False,True,False
https://www.theguardian.com/environment/2023/oct/01/chancellor-chooses-plane-over-train-to-get-from-london-to-manchester,True,False,False
https://www.theguardian.com/environment/2023/oct/11/waiting-list-for-allotments-in-england-almost-doubles-in-12-years,True,False,False
https://www.theguardian.com/politics/live/2023/oct/10/keir-starmer-speech-labour-party-conference-healers-uk-politics-live,True,False,False
https://www.theguardian.com/film/2023/oct/06/leonardo-dicaprio-activism-climate-change-indigenous-people-martin-scorsese,False,True,False
https://www.theguardian.com/environment/2023/oct/05/potentially-toxic-road-runoff-outfalls-polluting-england-rivers,False,True,False
https://www.theguardian.com/commentisfree/2023/oct/31/flickering-earth-systems-warning-act-now-rishi-sunak-north-sea,False,True,False
https://www.theguardian.com/environment/2023/oct/16/dung-roamin-insects-environment-nature-why-we-should-dig-into-poo-aoe,False,True,False
https://www.theguardian.com/environment/2023/oct/04/wetlands-win-reprieve-after-deal-between-spain-and-andalucia,True,False,False
https://www.theguardian.com/stage/2023/oct/17/take-me-somewhere-daring-performance-art-glasgow-festival,True,False,False
https://www.theguardian.com/environment/2023/oct/30/uk-backs-suspension-of-deep-sea-mining-in-environmental-u-turn,True,False,False
https://www.theguardian.com/politics/2023/oct/10/glitter-a-p45-and-hecklers-art-of-interrupting-a-party-conference-speech,True,False,False
https://www.theguardian.com/commentisfree/2023/oct/03/sycamore-gap-tree-grieve-chopped-down,False,True,False
https://www.theguardian.com/food/2023/oct/14/danish-roast-pork-dutch-potatoes-romanian-bacon-soup-recipes-diana-henry-pork,False,True,False
https://www.theguardian.com/world/2023/oct/19/uganda-police-assault-arrest-oil-pipeline-protestors,False,True,False
https://www.theguardian.com/world/2023/oct/03/end-the-licences-vanuatu-oil-rig-registry-sparks-concern-amid-climate-advocacy,False,True,False
https://www.theguardian.com/business/2023/oct/31/bp-profits-gas-bernard-looney,True,False,False
https://www.theguardian.com/business/2023/oct/16/shell-shares-hit-israel-hamas-war-oil-price-supply,False,True,False
https://www.theguardian.com/environment/2023/oct/20/from-the-guardian-archive-some-of-john-vidals-greatest-pieces,True,False,False
https://www.theguardian.com/us-news/2023/nov/01/climate-green-new-deal-tour-ed-markey,True,False,False
https://www.theguardian.com/environment/2023/nov/25/rock-climbing-damage-cliff-ecosystems-aoe,False,True,False
https://www.theguardian.com/business/2023/nov/09/lloyds-of-london-insurers-dominate-underwriting-of-fossil-fuel-projects-study-shows,False,True,False
https://www.theguardian.com/world/2023/nov/19/stay-or-go-offered-a-future-away-from-home-tuvalus-people-face-a-painful-choice,False,True,False
https://www.theguardian.com/environment/2023/nov/14/like-a-maternity-ward-how-massaging-fish-can-produce-no-kill-caviar-aoe,False,True,False
https://www.theguardian.com/commentisfree/2023/nov/29/cop28-billionaires-blocking-action-save-planet-protest,False,True,False
https://www.theguardian.com/food/2023/nov/22/christmas-with-the-hendersons-margots-recipes-for-a-festive-feast,False,True,False
https://www.theguardian.com/environment/2023/nov/29/from-tree-planting-to-sponge-cities-why-nature-based-solutions-are-crucial-to-fighting-the-climate-crisis,False,True,False
https://www.theguardian.com/environment/2023/nov/14/us-national-climate-assessment-global-warming-report,False,True,False
https://www.theguardian.com/environment/2023/nov/12/countries-meeting-nairobi-kenya-global-plastic-pollution-treaty,True,False,False
https://www.theguardian.com/environment/2023/nov/24/eucalyptus-plantations-are-expanding-and-being-blamed-for-devastation-pedrogao-grande-aoe,False,True,False
https://www.theguardian.com/society/2023/nov/18/england-nature-chief-tony-juniper-thinks-green-belt-land-solve-housing-crisis,True,False,False
https://www.theguardian.com/environment/climate-crisis+environment?page=150,False,True,False
https://www.theguardian.com/world/2023/nov/26/geert-wilders-far-right-pvv-dutch-climate-policy,True,False,False
https://www.theguardian.com/food/2023/nov/30/best-easy-summer-recipes-eggplant-fattoush-chicken-joseph-abboud,False,True,False
https://www.theguardian.com/politics/2023/nov/30/im-not-in-hock-to-ideological-zealots-on-climate-says-rishi-sunak,False,True,False
https://www.theguardian.com/us-news/2023/nov/03/first-thing-blinken-arrives-in-tel-aviv-to-meet-netanyahu,True,False,False
https://www.theguardian.com/environment/2023/nov/27/scampi-scam-uk-retailers-accused-of-misleading-claims-on-environmental-impact,False,True,False
https://www.theguardian.com/environment/2023/nov/12/how-a-false-claim-about-wind-turbines-killing-whales-is-spinning-out-of-control-in-coastal-australia,True,False,False
https://www.theguardian.com/commentisfree/2023/nov/18/cocktail-toxins-poisoning-fields-humans-sewage-sludge-fighting-dirty,True,False,False
https://www.theguardian.com/commentisfree/2023/nov/20/windows-major-bank-jury-climate-crisis,True,False,False
https://www.theguardian.com/theguardian/2023/nov/10,False,True,False
https://www.theguardian.com/environment/2023/nov/27/cop28-host-uae-planned-promote-oil-deals-climate-talks,True,False,False
https://www.theguardian.com/environment/2023/nov/20/country-diary-an-underwater-cathedral-with-sparkling-char-and-neon-green-algae,False,True,False
https://www.theguardian.com/world/2023/nov/29/high-court-challenge-to-constitutionally-unprecedented-uk-anti-protest-law,True,False,False
https://www.theguardian.com/world/2023/nov/15/puteketeke-new-zealand-bird-of-the-century-winner-nz-john-oliver-campaign,False,True,False
https://www.theguardian.com/commentisfree/2023/nov/05/will-the-planet-outlive-my-dying-laptop,False,True,False
https://www.theguardian.com/environment/bp-oil-spill,False,True,False
https://www.theguardian.com/world/2023/nov/27/china-coal-addiction-spotlight-climate-ambitions-cop28,True,False,False
https://www.theguardian.com/business/2023/nov/28/unilever-accused-of-breaking-plastics-pledge-53bn-sachets-greenpeace,True,False,False
https://www.theguardian.com/news/gallery/2023/nov/01/autumn-colours-and-an-octopus-in-the-thames-photos-of-the-day-wednesday,False,True,False
https://www.theguardian.com/business/2023/nov/02/shells-moves-ahead-with-35bn-shareholder-windfall-despite-profits-fall,True,False,False
https://www.theguardian.com/environment/2023/nov/30/agreement-on-loss-and-damage-deal-expected-on-first-day-of-cop28-talks,True,False,False
https://www.theguardian.com/environment/2023/nov/29/why-loss-and-damage-funds-are-key-to-climate-justice-for-developing-countries-at-cop28,False,True,False
https://www.theguardian.com/commentisfree/2023/nov/28/cop28-save-planet-oil-uae-telegraph,False,True,False
https://www.theguardian.com/environment/2023/nov/16/climate-protesters-cleared-of-causing-criminal-damage-to-hsbc-london-hq,True,False,False
https://www.theguardian.com/uk-news/2023/nov/15/greta-thunberg-pleads-not-guilty-breaching-public-order-uk-protest,True,False,False
https://www.theguardian.com/environment/2023/nov/20/just-stop-oil-protesters-jail-terms-potentially-breach-international-law-un-expert-says,True,False,False
https://www.theguardian.com/world/2023/nov/27/cop28-summit-photo-essay-climate-crisis,True,False,False
https://www.theguardian.com/commentisfree/2023/nov/08/extinction-rebellion-future-less-radical-unite-positive-action,True,False,False
https://www.theguardian.com/environment/2023/nov/24/actors-and-academics-criticise-uk-over-climate-madness-and-limits-on-protest,True,False,False
https://www.theguardian.com/food/2023/nov/10/best-sandwich-in-the-world-nine-rolls-hoagies-and-sarnies-worth-crossing-oceans-for-picked-by-readers,False,True,False
https://www.theguardian.com/australia-news/2023/nov/25/newcastle-harbour-blockade-activists-planning-the-biggest-civil-disobedience-action-in-australias-history,True,False,False
https://www.theguardian.com/food/2023/nov/12/nigel-slater-recipes-grilled-herring-tomato-and-pomegranate-and-blackberries-with-toasted-oatmeal,False,True,False
https://www.theguardian.com/business/2023/nov/09/shell-sues-greenpeace-over-fossil-fuel-protest-in-north-sea,True,False,False
https://www.theguardian.com/world/2023/nov/18/theyll-have-to-kill-me-first-locals-in-dr-congo-oppose-plans-to-drill-for-oil,True,False,False
https://www.theguardian.com/environment/2023/nov/20/richest-1-account-for-more-carbon-emissions-than-poorest-66-report-says,False,True,False
https://www.theguardian.com/environment/2023/nov/01/extinction-rebellion-co-founder-guilty-breaking-window-department-transport-hs2-protest-gail-bradbrook,True,False,False
https://www.theguardian.com/environment/2023/nov/27/sea-urchin-in-sicily-at-risk-of-extinction,False,True,False
https://www.theguardian.com/politics/2023/dec/03/knife-edge-quest-lord-of-the-rings-resonates-cop28,True,False,False
https://www.theguardian.com/environment/2023/dec/22/how-recycled-oyster-shells-are-helping-restore-hong-kong-reefs,False,True,False
https://www.theguardian.com/environment/2023/dec/06/cop28-australia-clean-energy-transition-partnership-ends-funding-fossil-fuel-expansion-overseas-offshore,True,False,False
https://www.theguardian.com/environment/live/2023/dec/13/cop28-live-updates-news-agreement-outcomes-draft-text-fossil-fuels,True,False,False
https://www.theguardian.com/global-development/2023/dec/09/from-horrible-to-merely-bad-will-javier-milei-take-his-chainsaw-to-the-environment-in-argentina,True,False,False
https://www.theguardian.com/environment/2023/dec/05/no-climate-justice-without-peace-gaza-becomes-flashpoint-for-climate-activists,True,False,False
https://www.theguardian.com/world/live/2023/dec/02/russia-ukraine-war-putin-zelenskiy-latest-news,True,False,False
https://www.theguardian.com/environment/2023/dec/18/climate-groups-begin-legal-actions-against-rosebank-north-sea-oil-project,True,False,False
https://www.theguardian.com/environment/gallery/2023/dec/07/cop28-protests-in-pictures,False,True,False
https://www.theguardian.com/commentisfree/2023/dec/22/2023-governments-climate-crisis-persecute-activists-silenced,True,False,False
https://www.theguardian.com/environment/2023/dec/02/oil-and-gas-firms-must-convert-to-renewables-or-face-decline-says-iea-chief,True,False,False
https://www.theguardian.com/australia-news/2023/dec/07/mining-billionaire-andrew-forrest-in-scathing-attack-on-oil-and-gas-industry,False,True,False
https://www.theguardian.com/australia-news/2023/dec/11/chris-bowen-tells-cop28-to-end-the-use-of-fossil-fuels-in-energy-production-as-talks-try-to-break-deadlock,True,False,False
https://www.theguardian.com/australia-news/2023/dec/07/woodside-and-santos-in-talks-over-merger-to-create-a80bn-energy-behemoth,False,True,False
https://www.theguardian.com/business/2023/dec/27/uk-students-launch-barclays-career-boycott-over-banks-climate-policies,False,True,False
https://www.theguardian.com/culture/2023/dec/19/british-museum-bp-sponsorship-deal-astonishingly-out-of-touch,True,False,False
https://www.theguardian.com/environment/2023/dec/27/we-have-a-responsibility-the-older-women-suing-switzerland-to-demand-climate-action,True,False,False
https://www.theguardian.com/environment/2023/dec/02/lula-climate-leader-cop28-brazil-undermined-by-opec-move,True,False,False
https://www.theguardian.com/us-news/2023/dec/06/plastic-bag-recycling-directory-disabled,True,False,False
https://www.theguardian.com/us-news/video/2023/dec/05/huge-explosion-destroys-house-in-washington-dc-video-report,False,True,False
https://www.theguardian.com/politics/2023/dec/21/keir-starmer-cps-analysis,True,False,False
https://www.theguardian.com/global-development/2023/dec/01/anti-lgbtq-laws-are-impeding-elimination-of-aids-un-says,False,True,False
https://www.theguardian.com/environment/2023/dec/26/climate-defiance-change-protesters-confrontation,True,False,False
https://www.theguardian.com/environment/2023/dec/02/deep-sea-miners-turn-water-hoses-on-greenpeace-activists-in-the-pacific,True,False,False
https://www.theguardian.com/global-development/2023/dec/07/where-have-all-the-grasshoppers-gone-ugandas-insect-traders-struggle-to-find-protein-rich-bugs,False,True,False
https://www.theguardian.com/world/2023/dec/15/reindeers-blue-eyes-act-as-night-vision-goggles-to-help-them-find-food-in-winter,False,True,False
https://www.theguardian.com/australia-news/2023/dec/13/greenpeace-legal-action-alleges-woodside-lied-about-climate-performance,True,False,False
https://www.theguardian.com/environment/2023/dec/11/climate-deniers-attend-cop28-talks,True,False,False
https://www.theguardian.com/environment/2023/dec/13/the-age-of-fossil-fuels-will-end-australias-chris-bowen-hails-cop28-agreement,True,False,False
https://www.theguardian.com/australia-news/2023/dec/07/offshore-oil-regulator-avoiding-scrutiny-over-approval-for-woodside-blasting-and-drilling,True,False,False
https://www.theguardian.com/global-development/2023/dec/20/dont-blame-the-trees-saving-forests-is-still-the-best-way-to-save-the-planet,False,True,False
https://www.theguardian.com/culture/2023/dec/26/culture-clash-when-the-british-museum-accepts-funding-from-oil-firms,False,True,False
https://www.theguardian.com/world/tuvalu?page=2,False,True,False
https://www.theguardian.com/environment/2023/dec/11/quarter-of-worlds-freshwater-fish-at-risk-of-extinction-age-of-extinction-aoe,False,True,False
https://www.theguardian.com/business/2023/dec/12/dove-marmite-unilever-investigated-uk-greenwashing,True,False,False
https://www.theguardian.com/education/2023/dec/29/satish-kumar-green-trailblazer-calls-for-unity-in-movement,True,False,False
https://www.theguardian.com/environment/2023/dec/06/the-un-holds-first-cop-climate-conference-in-berlin-1995,True,False,False
https://www.theguardian.com/us-news/2023/dec/06/cop-city-atlanta-georgia-environment-protesters-terrorism,True,False,False
https://www.theguardian.com/commentisfree/2024/jan/31/norway-climate-britain-oslo-rosebank-british,True,False,False
https://www.theguardian.com/australia-news/2024/jan/22/australian-wildlife-threatened-species-list-record-added-2023,False,True,False
https://www.theguardian.com/profile/elisabeth-ulven,False,True,False
https://www.theguardian.com/books/2024/jan/21/judgement-at-tokyo-world-war-ii-on-trial-and-making-of-modern-asia-by-gary-j-bass-review-of-war-crimes-and-punishment,False,True,False
https://www.theguardian.com/world/2024/jan/09/poland-to-halt-logging-in-10-of-its-most-ancient-forests,True,False,False
https://www.theguardian.com/business/2024/jan/15/south-west-water-drought-preparations-devon-cornwall,True,False,False
https://www.theguardian.com/environment/2024/jan/16/third-of-uk-teenagers-believe-climate-change-exaggerated-report-shows,False,True,False
https://www.theguardian.com/environment/2024/jan/01/growing-proportion-of-englands-flood-defences-in-disrepair-analysis-finds,True,False,False
https://www.theguardian.com/commentisfree/2024/jan/23/the-guardian-view-on-environmental-protest-dissent-is-vital-to-protect-democracy,True,False,False
https://www.theguardian.com/environment/2024/jan/09/norway-set-to-approve-deep-sea-mining-despite-environmental-concerns,True,False,False
https://www.theguardian.com/profile/ella-baron?page=5,False,True,False
https://www.theguardian.com/environment/2024/jan/04/uk-government-admits-rosebank-oil-will-not-be-kept-in-uk-to-boost-energy-security,True,False,False
https://www.theguardian.com/environment/2024/jan/05/rishi-sunak-under-fire-after-week-of-devastating-flooding-across-england,True,False,False
https://www.theguardian.com/environment/2024/jan/27/greta-thunberg-joins-protest-against-expansion-of-hampshire-airport,True,False,False
https://www.theguardian.com/environment/cop28,False,True,False
https://www.theguardian.com/world/2024/feb/28/sunak-demands-ban-on-protests-at-mps-homes-and-crackdown-on-mob-rule,True,False,False
https://www.theguardian.com/environment/2024/feb/06/uks-emissions-fell-slightly-in-2022-but-transport-and-homes-still-biggest-emitters,True,False,False
https://www.theguardian.com/environment/2024/feb/21/eating-to-save-nature-embrace-potatoes-ditch-rice-track-your-beans-aoe,False,True,False
https://www.theguardian.com/environment/series/guardian-environment-network,False,True,False
https://www.theguardian.com/environment/2024/feb/11/sydney-climbing-galaxias-fish-extinction-fears,False,True,False
https://www.theguardian.com/world/live/2024/feb/06/eu-farmers-protest-european-union-commission-ursula-von-der-leyen?page=with%3Ablock-65c1ffa78f08001288228fa6,False,True,False
https://www.theguardian.com/environment/2024/feb/10/labour-reduced-home-insulation-plans-housebuilders-campaigners,True,False,False
https://www.theguardian.com/environment/2024/feb/13/peregrine-falcon-thieves-dna-database-scotland-wild-raptors-birds-aoe,False,True,False
https://www.theguardian.com/us-news/2024/feb/15/recycling-plastics-producers-report,False,True,False
https://www.theguardian.com/uk-news/2024/feb/20/three-greenpeace-activists-charged-protest-rishi-sunak-mansion,True,False,False
https://www.theguardian.com/commentisfree/2024/feb/25/political-pressure-bullying-mps-right-demonstrate-protests,True,False,False
https://www.theguardian.com/environment/2024/feb/21/removing-uk-climate-protesters-defence-could-erode-right-to-trial-by-jury,False,True,False
https://www.theguardian.com/business/2024/feb/02/exxonmobil-blocks-activists-attempt-to-seek-climate-strategy-vote,False,True,False
https://www.theguardian.com/environment/2024/feb/06/eu-lays-out-plan-to-cut-greenhouse-emissions-by-90-by-2040,True,False,False
https://www.theguardian.com/environment/2024/feb/12/just-stop-oil-art-based-protests-can-speak-to-future-generations-or-even-the-cosmos,True,False,False
https://www.theguardian.com/business/2024/feb/01/shell-to-raise-dividends-again-despite-30-fall-in-annual-profits,True,False,False
https://www.theguardian.com/environment/2024/feb/02/labour-scrapping-green-pledge-leave-uk-colder-sicker-poorer,True,False,False
https://www.theguardian.com/environment/2024/feb/12/woodside-dramatically-expands-oil-and-gas-exploration-spend-despite-net-zero-pledge,False,True,False
https://www.theguardian.com/world/2024/feb/10/no-one-has-explained-this-stupidity-the-citizens-fighting-back-in-madrids-war-on-trees,False,True,False
https://www.theguardian.com/world/2024/feb/05/solicitor-general-urged-to-drop-prosecutions-of-jury-rights-activists,True,False,False
https://www.theguardian.com/politics/2024/feb/08/labour-cuts-28bn-green-investment-pledge-by-half,True,False,False
https://www.theguardian.com/artanddesign/2024/feb/06/after-38-attacks-on-art-climate-protesters-have-fallen-into-big-oils-trap-its-time-to-change-tack,True,False,False
https://www.theguardian.com/global-development/2024/feb/13/megafires-wildfires-chile-argentina-south-america,True,False,False
https://www.theguardian.com/commentisfree/2024/feb/21/labour-tories-carbon-parties-just-stop-oil-mps-parliament,True,False,False
https://www.theguardian.com/uk-news/2024/feb/01/greta-thunberg-goes-on-trial-over-london-oil-industry-protests,True,False,False
https://www.theguardian.com/environment/2024/feb/22/taking-the-pulse-of-the-planet-how-monitoring-nature-from-space-could-keep-earth-healthy,False,True,False
https://www.theguardian.com/politics/2024/feb/22/not-acceptable-for-protesters-to-target-mps-in-their-homes-says-stella-creasy,True,False,False
https://www.theguardian.com/business/2024/feb/02/tory-donors-oil-and-gas-company-given-north-sea-licence-after-150000-fine,True,False,False
https://www.theguardian.com/australia-news/2024/feb/17/be-brave-stay-positive-find-your-tribe-three-climate-activists-explain-how-to-get-started,False,True,False
https://www.theguardian.com/food/2024/mar/18/lemon-drizzle-pistachio-and-blood-orange-egg-free-date-tarunima-sinha-spring-bakes,False,True,False
https://www.theguardian.com/environment/2024/mar/26/tone-deaf-fossil-gas-growth-in-europe-is-speeding-climate-crisis-say-activists,False,True,False
https://www.theguardian.com/world/2024/mar/05/sinking-of-rubymar-in-red-sea-poses-grave-environmental-risks-experts-warn,True,False,False
https://www.theguardian.com/environment/2024/mar/01/stop-insuring-fossil-fuel-activists-target-london-insurers-week-action,True,False,False
https://www.theguardian.com/environment/2024/mar/08/oil-industry-has-sought-to-block-state-backing-for-green-tech-since-1960s,False,True,False
https://www.theguardian.com/uk-news/2024/mar/18/young-people-radicalised-online-counter-terrorism-officer,False,True,False
https://www.theguardian.com/commentisfree/2024/mar/18/suffragettes-queen-camilla-women-vote-protest-activism,True,False,False
https://www.theguardian.com/world/2024/mar/17/tuvalu-prime-minister-calls-on-australia-for-sovereignty-guarantees-over-treaty,False,True,False
https://www.theguardian.com/world/2024/mar/13/extending-extremism-definition-risks-fuelling-unlawful-protest-warns-greenpeace-uk,True,False,False
https://www.theguardian.com/world/2024/mar/06/mike-smith-maori-climate-activist-right-to-sue-companies,True,False,False
https://www.theguardian.com/world/2024/mar/08/open-letter-to-rishi-sunak-condemns-crackdown-right-to-protest-amnesty,True,False,False
https://www.theguardian.com/business/2024/mar/22/hsbc-and-natwest-accused-of-financing-north-sea-oil-extraction-despite-pledge,True,False,False
https://www.theguardian.com/australia-news/2024/mar/05/climate-protest-extinction-rebellion-melbourne-west-gate-bridge-deanna-violet-coco-,True,False,False
https://www.theguardian.com/stage/2024/mar/15/jeremy-strong-broadway-climate-protest,True,False,False
https://www.theguardian.com/world/2024/mar/14/ministers-and-officials-to-be-banned-from-contact-with-groups-labelled-extremist,False,True,False
https://www.theguardian.com/world/2024/mar/25/eu-nature-restoration-laws-in-balance-as-member-states-withdraw-support,False,True,False
https://www.theguardian.com/politics/2024/mar/14/from-left-to-far-right-which-groups-could-end-up-on-the-uk-extremism-list,True,False,False
https://www.theguardian.com/uk-news/2024/mar/10/an-appalling-direction-uk-activists-criticise-plans-to-redefine-extremism,True,False,False
https://www.theguardian.com/theguardian/2024/mar/14,False,True,False
https://www.theguardian.com/environment/2024/mar/16/uk-doctors-involved-in-climate-protests-face-threat-of-being-struck-off,True,False,False
https://www.theguardian.com/world/2024/mar/07/greenpeace-accuses-russia-of-unprecedented-escalation-if-it-restarts-zaporizhzhia-reactors,True,False,False
https://www.theguardian.com/environment/2024/mar/01/tories-accused-of-hypocrisy-farmers-protests-crackdown-climate-gaza,True,False,False
https://www.theguardian.com/politics/2024/mar/05/senior-tories-criticise-no-10-plans-to-broaden-extremism-definition,True,False,False
https://www.theguardian.com/environment/2024/mar/05/uk-spends-least-among-major-european-economies-on-low-carbon-energy-policy-study-shows,True,False,False
https://www.theguardian.com/environment/2024/mar/13/failure-insulate-uk-homes-costing-thousands-of-lives-winter-cold-deaths,True,False,False
https://www.theguardian.com/food/2024/mar/16/ask-ottolenghi-alternatives-to-alliums,False,True,False
https://www.theguardian.com/uk-news/2024/mar/31/exxonmobil-accused-of-greenwashing-over-carbon-capture-plan-it-failed-to-invest-in,True,False,False
https://www.theguardian.com/world/2024/mar/09/what-happened-in-the-russia-ukraine-war-this-week-catch-up-with-the-must-read-news-and-analysis,True,False,False
https://www.theguardian.com/environment/2024/mar/04/no-10-berates-chris-packham-for-irresponsible-just-stop-oil-comments,True,False,False
https://www.theguardian.com/global-development/2024/mar/07/carved-up-and-sold-off-parana-delta-developers-plan-a-new-miami-in-argentina-nature-rich-wetlands,True,False,False
https://www.theguardian.com/food/2024/mar/02/vegan-chinese-takeaway-curry-recipe-tofu-vegetable-curry-meera-sodha,False,True,False
https://www.theguardian.com/environment/2024/mar/19/ruling-erodes-climate-activists-right-protest-england-wales,False,True,False
https://www.theguardian.com/environment/2024/mar/12/no-big-north-sea-fossil-fuel-nation-plan-stop-drilling-global-heating,True,False,False
https://www.theguardian.com/environment/2024/mar/18/climate-protesters-in-england-and-wales-lose-criminal-damage-defence,False,True,False
https://www.theguardian.com/science/2024/mar/23/is-science-museums-green-power-gallery-tainted-by-fossil-fuel-cash,False,True,False
https://www.theguardian.com/business/2024/mar/06/us-sec-climate-change-emissions-disclosure,False,True,False
https://www.theguardian.com/world/2024/mar/03/ministers-consider-ban-mps-engaging-pro-palestine-climate-protesters,True,False,False
https://www.theguardian.com/environment/2024/mar/12/what-does-sunaks-plan-for-new-gas-plants-mean-for-uk-climate-targets,True,False,False
https://www.theguardian.com/environment/2024/mar/16/climate-activists-across-europe-block-access-to-north-sea-oil-infrastructure,True,False,False
https://www.theguardian.com/business/2024/apr/19/unilever-to-scale-back-environmental-and-social-pledges,True,False,False
https://www.theguardian.com/media/gallery/2024/apr/03/world-press-photo-2024-winners-in-pictures,False,True,False
https://www.theguardian.com/business/2024/apr/01/public-figures-urge-shell-to-drop-lawsuit-against-greenpeace,True,False,False
https://www.theguardian.com/global-development/2024/apr/30/husband-eaters-bangladesh-sunderbans-ostracised-tiger-widows-superstition-conservation,False,True,False
https://www.theguardian.com/environment/2024/apr/23/retired-uk-gp-suspended-for-five-months-over-climate-activism,True,False,False
https://www.theguardian.com/australia-news/2024/apr/24/woodside-energy-climate-plan-rejected-shareholders-annual-general-meeting-protest-vote,False,True,False
https://www.theguardian.com/environment/2024/apr/06/greta-thunberg-detained-at-hague-climate-demonstration,True,False,False
https://www.theguardian.com/environment/2024/apr/22/judge-throws-out-case-against-uk-climate-activist-trudi-warner-sign-jurors-rights,False,True,False
https://www.theguardian.com/world/2024/apr/23/eu-green-deal-at-risk-greens-co-leader-philippe-lamberts,False,True,False
https://www.theguardian.com/environment/2024/apr/30/developed-countries-accused-bowing-lobbyists-plastic-pollution-talks,True,False,False
https://www.theguardian.com/environment/2024/apr/02/glowworm-lampyris-noctiluca-invertebrate-of-the-year,False,True,False
https://www.theguardian.com/politics/2024/apr/08/reform-uk-criticised-for-claiming-funding-nhs-and-reaching-net-zero-are-at-odds,True,False,False
https://www.theguardian.com/world/2024/apr/08/russia-ukraine-zaporizhzhia-nuclear-power-plant-drone-strike,True,False,False
https://www.theguardian.com/environment/2024/apr/15/earthworm-crowned-uk-invertebrate-of-the-year-by-guardian-readers,False,True,False
https://www.theguardian.com/politics/2024/apr/27/tory-staff-running-network-of-anti-ulez-facebook-groups-riddled-with-racism-and-abuse,True,False,False
https://www.theguardian.com/world/2024/apr/06/extreme-us-anti-abortion-group-ramps-up-lobbying-in-westminster,False,True,False
https://www.theguardian.com/stage/2024/apr/02/knock-knock-jokes-homeless-comedian-kev-mud-pun,True,False,False
https://www.theguardian.com/environment/2024/apr/23/world-must-come-together-to-tackle-plastic-pollution-says-chair-of-un-talks,True,False,False
https://www.theguardian.com/uk?q=al-najma%20manama%20al-ahli%20manama%2028/04/2024%20Jogabilidade%20(URL%EF%BC%9Abrvip.vip)%F0%9F%92%AFnrdfc,False,True,False
